:START_ID,:END_ID,:TYPE,weight:float,confidence,label,context_required,source,source_pmids,source_years,n_sources:int
ARDS_POI:01548,ARDS_POI:01551,BENEFICIAL,0.78,MEDIUM,"Increased first-attempt extubation success from 62% to 77%, p<0.001",,curated,17962636,2008,1
ARDS_POI:02751,ARDS_POI:02950,BENEFICIAL,0.78,MEDIUM,"Increased use of NIV from 4.4% to 11.1%, p<0.001",ards,curated,17962636,2008,1
ARDS_POI:02982,ARDS_POI:02280,MECHANISM,0.78,MEDIUM,Reduced ΔPes and PTPPes (p<0.001),acute-hypoxemic-respiratory-failure,curated,28762180,2017,1
ARDS_POI:02982,ARDS_POI:02281,MECHANISM,0.78,MEDIUM,"Increased EELV, Vt/ΔPes (p<0.01)",acute-hypoxemic-respiratory-failure,curated,28762180,2017,1
ARDS_POI:02982,ARDS_POI:02542,MECHANISM,0.78,MEDIUM,Improved oxygenation (p<0.01),acute-hypoxemic-respiratory-failure,curated,28762180,2017,1
ARDS_POI:01807,ARDS_POI:02333,MECHANISM,0.78,MEDIUM,Proposed: Crs-guided PEEP prevents gravity-compression atelectasis,ARDS,curated,9310799,1997,1
ARDS_POI:02568,ARDS_POI:02333,MECHANISM,0.78,MEDIUM,Proposed mechanism: Crs-guided PEEP prevents gravity-compression atelectasis in OLV,,curated,19762075|11445688|12574072|38065200|16352797,2005|2003|2024|2009|2001,5
ARDS_POI:02568,ARDS_POI:02333,MECHANISM,0.78,MEDIUM,Proposed: Crs-guided PEEP prevents gravity-compression atelectasis,one-lung-ventilation,curated,22491953,2012,1
ARDS_POI:02554,ARDS_POI:02980,MECHANISM,0.78,HIGH,OR 7.59 (95% CI 5.08-11.33),critical-illness,curated,12006450,2002,1
ARDS_POI:01304,ARDS_POI:01305,MECHANISM,0.78,MEDIUM,Proposed: Inflammasome regulates maturation and secretion of proinflammatory cytokines,acute-lung-injury-pathogenesis,curated,22461369,2012,1
ARDS_POI:01305,ARDS_POI:02715,MECHANISM,0.78,MEDIUM,Proposed: Inflammasome-regulated cytokines are critical mediators of ARDS development,,curated,22461369,2012,1
ARDS_POI:01328,ARDS_POI:03130,MECHANISM,0.78,HIGH,Decreased lavageable PL pool in ARDS/PNEU groups,acute-respiratory-failure,curated,8542113,1996,1
ARDS_POI:01328,ARDS_POI:03129,MECHANISM,0.78,HIGH,Reduced LSA content in BALF in ARDS/PNEU groups,acute-respiratory-failure,curated,8542113,1996,1
ARDS_POI:01328,ARDS_POI:02852,MECHANISM,0.78,HIGH,Manifold increase in alveolar protein load in ARDS/PNEU groups,acute-respiratory-failure,curated,8542113,1996,1
ARDS_POI:01328,ARDS_POI:02847,MECHANISM,0.78,HIGH,"Decreased PC and PG, increased PI and SPH in ARDS/PNEU groups",acute-respiratory-failure,curated,8542113,1996,1
ARDS_POI:01328,ARDS_POI:03126,MECHANISM,0.78,HIGH,Decreased SP-A concentrations in BALF in ARDS/PNEU groups,acute-respiratory-failure,curated,8542113,1996,1
ARDS_POI:01715,ARDS_POI:02542,BENEFICIAL,0.78,MEDIUM,"Increased PaO2/FiO2 ratio (13%, 4-23%), decreased oxygenation index (14%, 2-25%)",ALI|ARDS,curated,17383982,2007,1
ARDS_POI:02985,ARDS_POI:01808,BENEFICIAL,0.78,MEDIUM,"Increased hypoxia score (+70.4 mmHg, p=0.02), decreased venous admixture",ards,curated,9603127,1998,1
ARDS_POI:02548,ARDS_POI:02542,BENEFICIAL,0.78,MEDIUM,"Mean PaO2/FiO2 205 vs 166, p=0.04",ARDS,curated,27611637,2017,1
ARDS_POI:02501,ARDS_POI:02503,MECHANISM,0.78,MEDIUM,Proposed: Low CO2 concentrations are injurious,critical-illness,curated,10520649,1999,1
ARDS_POI:01228,ARDS_POI:01229,MECHANISM,0.78,MEDIUM,Injurious ventilation increases kidney epithelial cell apoptosis,ards,curated,12709468,2003,1
ARDS_POI:01228,ARDS_POI:01229,MECHANISM,0.78,MEDIUM,Injurious ventilation increases intestinal epithelial cell apoptosis,ards,curated,12709468,2003,1
ARDS_POI:01952,ARDS_POI:02071,BENEFICIAL,0.78,MEDIUM,"50.5% vs 38.9%, p=0.02",critical-illness,curated,17138955,2007,1
ARDS_POI:01175,ARDS_POI:02990,MECHANISM,0.78,MEDIUM,Proposed: IVC changes reflect intrathoracic pressure variations,mechanical-ventilation,curated,15034650,2004,1
ARDS_POI:02995,ARDS_POI:01895,NULL,0.78,HIGH,"31.9% vs 24.7%, p=0.215",acute-lung-injury|acute-respiratory-distress-syndrome,curated,11902249,2002,1
ARDS_POI:01219,ARDS_POI:01220,BENEFICIAL,0.78,MEDIUM,26% reduction in IL-6 by day 3,acute-lung-injury,curated,15644641,2005,1
ARDS_POI:02075,ARDS_POI:01029,MECHANISM,0.78,MEDIUM,Proposed: Minimizing alveolar overdistension and cyclic reopening,acute-respiratory-distress-syndrome,curated,8520744,1995,1
ARDS_POI:02061,ARDS_POI:02062,MECHANISM,0.78,MEDIUM,Proposed: Prevents/reverses respiratory distress episodes,neuromuscular-disease,curated,11083691,2000,1
ARDS_POI:01529,ARDS_POI:03105,MECHANISM,0.78,MEDIUM,Proposed: Down-regulates systemic inflammation,early-severe-ards,curated,17426195,2007,1
ARDS_POI:03011,ARDS_POI:01895,HARMFUL,0.78,MEDIUM,"Trend towards higher 60-day mortality: 26.6% vs 16.3%, p=0.054",acute-lung-injury,curated,21976613,2011,1
ARDS_POI:01158,ARDS_POI:01808,MECHANISM,0.78,MEDIUM,Proposed: NPSV improves ventilation and gas exchange in stable hypercapnic COPD,hypercapnic-COPD,curated,7633704,1995,1
ARDS_POI:01158,ARDS_POI:01728,MECHANISM,0.78,MEDIUM,Proposed: NPSV enhances sleep quality in stable hypercapnic COPD,hypercapnic-COPD,curated,7633704,1995,1
ARDS_POI:02027,ARDS_POI:02715,MECHANISM,0.78,MEDIUM,"Proposed: Sivelestat inhibits neutrophil elastase, a key mediator of ALI",acute-lung-injury,curated,15286546,2004,1
ARDS_POI:02248,ARDS_POI:03010,MECHANISM,0.78,MEDIUM,Proposed: NF-kappa B activation drives simultaneous upregulation of multiple proinflammatory cytokines,acute-respiratory-distress-syndrome,curated,8706481,1996,1
ARDS_POI:02993,ARDS_POI:01895,HARMFUL,0.78,HIGH,OR 3.24 (95% CI 1.61-6.53),de-novo-acute-respiratory-failure,curated,17019559,2006,1
ARDS_POI:02625,ARDS_POI:02155,BENEFICIAL,0.78,MEDIUM,Improved in 15/22 prophylactic and 4/7 therapeutic studies,postoperative,curated,21424246,2011,1
ARDS_POI:01158,ARDS_POI:02636,BENEFICIAL,0.78,MEDIUM,"RR 0.42, 50% vs 20.8% (p=0.035)",acute-respiratory-insufficiency-after-lung-resection,curated,11673215,2001,1
ARDS_POI:01158,ARDS_POI:01895,BENEFICIAL,0.78,MEDIUM,37.5% vs 12.5% (p=0.045),acute-respiratory-insufficiency-after-lung-resection,curated,11673215,2001,1
ARDS_POI:01158,ARDS_POI:02875,BENEFICIAL,0.78,HIGH,48% of NPPV group avoided intubation,COPD|acute-respiratory-failure,curated,12447511,2002,1
ARDS_POI:01158,ARDS_POI:01808,BENEFICIAL,0.78,MEDIUM,"Improved pH, PaCO2, PaO2/FiO2 within 12-24h",acute-respiratory-failure-in-asthma,curated,8797425,1996,1
ARDS_POI:01158,ARDS_POI:02424,BENEFICIAL,0.78,MEDIUM,ARD -23% (-35% to -10%),acute-hypoxemic-respiratory-failure,curated,15599160,2004,1
ARDS_POI:01158,ARDS_POI:01895,BENEFICIAL,0.78,MEDIUM,ARD -17% (-26% to -8%),acute-hypoxemic-respiratory-failure,curated,15599160,2004,1
ARDS_POI:01565,ARDS_POI:02636,BENEFICIAL,0.78,MEDIUM,"6.4 day reduction in MV duration, p=0.021",COPD-respiratory-failure,curated,9556465,1998,1
ARDS_POI:01565,ARDS_POI:01888,BENEFICIAL,0.78,MEDIUM,"8.9 day reduction in ICU LOS, p=0.005",COPD-respiratory-failure,curated,9556465,1998,1
ARDS_POI:01565,ARDS_POI:02791,BENEFICIAL,0.78,MEDIUM,"20% absolute increase in 60-day survival, p=0.009",COPD-respiratory-failure,curated,9556465,1998,1
ARDS_POI:01565,ARDS_POI:02873,MECHANISM,0.78,MEDIUM,Proposed: Avoids intubation-related adverse events,COPD-respiratory-failure,curated,9556465,1998,1
ARDS_POI:01565,ARDS_POI:01807,MECHANISM,0.78,MEDIUM,"Proposed: Recruits atelectatic alveoli, improves mechanics and gas exchange",COPD-respiratory-failure,curated,9556465,1998,1
ARDS_POI:01849,ARDS_POI:03084,MECHANISM,0.78,MEDIUM,Proposed: Pressure support plus PEEP reduces respiratory muscle loading in ALI,acute-lung-injury,curated,16081548,2005,1
ARDS_POI:02751,ARDS_POI:02062,MECHANISM,0.78,MEDIUM,Proposed: Prevents/reverses oxyhemoglobin desaturation episodes,neuromuscular-disease,curated,11083691,2000,1
ARDS_POI:03035,ARDS_POI:02874,BENEFICIAL,0.78,MEDIUM,"54% avoided intubation, p<0.001",ards,curated,17133177,2007,1
ARDS_POI:02224,ARDS_POI:01895,BENEFICIAL,0.78,MEDIUM,"Mortality, infections and LOS significantly lower in ICU patients receiving FO IMD",ards|icu-setting,curated,18626628,2008,1
ARDS_POI:02240,ARDS_POI:02245,MECHANISM,0.78,MEDIUM,Higher opioid exposure associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
ARDS_POI:01003,ARDS_POI:03097,MECHANISM,0.78,MEDIUM,Proposed: Higher PEEP reduces intratidal alveolar opening/closing in ARDS patients with recruitability,ards-lung-physiology|lung-recruitability,curated,19910610,2010,1
ARDS_POI:01003,ARDS_POI:02542,MECHANISM,0.78,MEDIUM,Proposed: Individualized PEEP titrated to best Crs recruits maximum alveoli,covid-19-ards,curated,32697482,2020,1
ARDS_POI:01003,ARDS_POI:02953,MECHANISM,0.78,MEDIUM,Proposed: PEEP recruits maximally open alveoli,acute-lung-injury,curated,7633703,1995,1
ARDS_POI:03040,ARDS_POI:02974,HARMFUL,0.78,HIGH,"aOR 4.26 (1.62-11.16), p=0.003",noninvasive-ventilation,curated,29099420,2018,1
ARDS_POI:03053,ARDS_POI:03056,MECHANISM,0.78,HIGH,Recommended preop evaluation,lung-cancer|lung-cancer-resection,curated,17873167,2007,1
ARDS_POI:02499,ARDS_POI:02789,MECHANISM,0.78,MEDIUM,Proposed: Pressure/volume limitation minimizes overdistention,,curated,8084064,1994,1
ARDS_POI:03060,ARDS_POI:02981,HARMFUL,0.78,HIGH,RR 2.4 (1.3-4.3) for BALF procollagen III ≥1.75 U/mL,adult-respiratory-distress-syndrome,curated,7985891,1995,1
ARDS_POI:03062,ARDS_POI:01328,MECHANISM,0.78,MEDIUM,Proposed: Mechanical stress activates proinflammatory signaling,mechanical-ventilation,curated,15695492,2005,1
ARDS_POI:02785,ARDS_POI:02785,BENEFICIAL,0.78,MEDIUM,78% of patients were Oxygen Responders,COVID-19-respiratory-failure|invasive-mechanical-ventilation,curated,33823862,2021,1
ARDS_POI:02799,ARDS_POI:02542,BENEFICIAL,0.78,HIGH,Greater increase in PaO2/FiO2 ratio in prone group,acute-respiratory-failure,curated,11529210,2001,1
ARDS_POI:02499,ARDS_POI:02502,MECHANISM,0.78,MEDIUM,Proposed: Raised CO2 concentrations are protective against organ injury,critical-illness,curated,10520649,1999,1
ARDS_POI:01010,ARDS_POI:02849,MECHANISM,0.78,MEDIUM,Proposed: Protective ventilation minimizes cyclic alveolar collapse and reopening,acute-respiratory-distress-syndrome,curated,9449727,1998,1
ARDS_POI:01010,ARDS_POI:02789,MECHANISM,0.78,MEDIUM,Proposed: Protective ventilation minimizes alveolar overdistention,acute-respiratory-distress-syndrome,curated,9449727,1998,1
ARDS_POI:03065,ARDS_POI:02542,BENEFICIAL,0.78,MEDIUM,"SpO2 increase 1.7% vs 0.6%, p<0.01",ards-patients|high-peep,curated,14605529,2003,1
ARDS_POI:02941,ARDS_POI:02669,BENEFICIAL,0.78,MEDIUM,"4.6% vs 10.2%, RR 0.54 (0.34-0.86), P=0.01",acute-lung-injury|acute-respiratory-distress-syndrome,curated,18270352,2008,1
ARDS_POI:01004,ARDS_POI:02669,MECHANISM,0.78,MEDIUM,Proposed: Compliance reduction is related to degree of hypoxemia,COVID-19-ARDS,curated,32859264,2020,1
ARDS_POI:02242,ARDS_POI:02245,MECHANISM,0.78,MEDIUM,Sedative exposure associated with withdrawal,adult-ICU-stay,curated,9559604,1998,1
ARDS_POI:03127,ARDS_POI:01187,MECHANISM,0.78,MEDIUM,S/F ratio of 315 corresponds to P/F ratio of 300 (ALI),,curated,17573487,2007,1
ARDS_POI:01695,ARDS_POI:03056,MECHANISM,0.78,HIGH,Recommended preop evaluation,lung-cancer|lung-cancer-resection,curated,17873167,2007,1
ARDS_POI:01575,ARDS_POI:01576,MECHANISM,0.78,MEDIUM,Proposed: Spontaneous breathing during APRV recruits atelectatic lung units,acute-lung-injury,curated,11435237,2001,1
ARDS_POI:01575,ARDS_POI:02158,MECHANISM,0.78,MEDIUM,Proposed: Spontaneous breathing during APRV reduces need for sedation,acute-lung-injury,curated,11435237,2001,1
ARDS_POI:02071,ARDS_POI:02071,MECHANISM,0.78,MEDIUM,"Proposed: Deemphasize syndromes, focus on underlying biology",critical-illness,curated,35715504,2022,1
ARDS_POI:01702,ARDS_POI:02976,HARMFUL,0.78,HIGH,"Transient, dose-related methemoglobin increases in 30.1% of patients",severe-sepsis|shock-or-respiratory-failure,curated,20562702,2010,1
ARDS_POI:03137,ARDS_POI:02974,HARMFUL,0.78,HIGH,"aOR 3.14 (1.22-8.06), p=0.02",noninvasive-ventilation,curated,29099420,2018,1
ARDS_POI:03137,ARDS_POI:01895,HARMFUL,0.78,HIGH,Independently associated with 90-day mortality,noninvasive-ventilation,curated,29099420,2018,1
ARDS_POI:02524,ARDS_POI:02528,MECHANISM,0.78,MEDIUM,"Lower levels of ICAM-1, vWF, SP-D, sTNFR-1 vs other ALI",acute-lung-injury,curated,17944012,2007,1
ARDS_POI:02524,ARDS_POI:02529,MECHANISM,0.78,MEDIUM,"Lower levels of ICAM-1, vWF, SP-D, sTNFR-1 vs other ALI",acute-lung-injury,curated,17944012,2007,1
ARDS_POI:02115,ARDS_POI:03002,MECHANISM,0.78,MEDIUM,"P-V curve UIP identifies overdistension risk, enables titration",one-lung-ventilation,curated,7599810,1995,1
ARDS_POI:01807,ARDS_POI:03000,MECHANISM,0.78,MEDIUM,Proposed: PEEP titrated to best compliance recruits maximum alveoli,ards,curated,8111581,1994,1
ARDS_POI:01176,ARDS_POI:02990,MECHANISM,0.78,MEDIUM,Proposed: IVC changes reflect venous return variations,mechanical-ventilation,curated,15034650,2004,1
ARDS_POI:02017,ARDS_POI:01895,HARMFUL,0.78,MEDIUM,"OR 1.51 (p=0.024), OR 1.59 (p=0.04) for in-hospital mortality",acute-respiratory-distress-syndrome,curated,30211618,2019,1
ARDS_POI:02936,ARDS_POI:03087,BENEFICIAL,0.77,MEDIUM,"HR 0.77 (0.59-1.00), p=0.05",acute-hypoxemic-respiratory-failure|immunocompromised-population,curated,28948369,2017,1
ARDS_POI:01989,ARDS_POI:02859,MECHANISM,0.77,MEDIUM,"Sensitivity 0.74, Specificity 0.77",critical-care,curated,16215375,2005,1
ARDS_POI:02578,ARDS_POI:03131,BENEFICIAL,0.77,HIGH,"Sustained improvement in P/F ratio, p<0.001",acute-respiratory-distress-syndrome,curated,16932229,2006,1
ARDS_POI:01760,ARDS_POI:01119,BENEFICIAL,0.76,MEDIUM,"Mean SOFA 6.1 vs 7.5, diff -1.16 (95% CI -1.94 to -0.38), p=0.004",COVID19-ARDS,curated,32876695,2020,1
ARDS_POI:01555,ARDS_POI:01174,BENEFICIAL,0.76,HIGH,DeltaPP better predicted fluid responsiveness than PAOP and RAP,tidal-volume-gt8mL-kg,curated,15754196,2005,1
ARDS_POI:02746,ARDS_POI:02791,HARMFUL,0.76,MEDIUM,HR 3.14 (1.40-7.03) vs no weakness,ARDS-survivor,curated,28067712,2017,1
ARDS_POI:01525,ARDS_POI:02753,NULL,0.75,HIGH,"75.9% vs 73.0%, p=0.43",mechanical-ventilation-weaning,curated,9927366,1999,1
ARDS_POI:01062,ARDS_POI:01496,MECHANISM,0.75,MEDIUM,Alveolar consolidation indicates pneumonia,acute-respiratory-failure,curated,18403664,2008,1
ARDS_POI:02634,ARDS_POI:02473,MECHANISM,0.75,MEDIUM,PEEP decrements induce derecruitment over wide pressure range,acute-lung-injury,curated,11549535,2001,1
ARDS_POI:01552,ARDS_POI:02508,BENEFICIAL,0.75,MEDIUM,Pawmax 30% lower and decreased further within 24h with APRV,,curated,8004312,1994,1
ARDS_POI:01020,ARDS_POI:01029,BENEFICIAL,0.75,HIGH,Improved oxygenation index and lung injury score,acute-lung-injury,curated,16714767,2006,1
ARDS_POI:01020,ARDS_POI:02636,BENEFICIAL,0.75,HIGH,Increased ventilator-free days (14.6 vs 12.1),acute-lung-injury,curated,16714767,2006,1
ARDS_POI:01020,ARDS_POI:01024,BENEFICIAL,0.75,HIGH,Increased days not spent in ICU (13.4 vs 11.2),acute-lung-injury,curated,16714767,2006,1
ARDS_POI:01020,ARDS_POI:01025,BENEFICIAL,0.75,HIGH,No increase in shock or dialysis,acute-lung-injury,curated,16714767,2006,1
ARDS_POI:02891,ARDS_POI:02791,BENEFICIAL,0.75,HIGH,"Survival 75% overall, 89% vs 55% in algorithm vs ECMO groups",ARDS,curated,9310799,1997,1
ARDS_POI:01466,ARDS_POI:01960,BENEFICIAL,0.75,MEDIUM,Conditional recommendation for cuff leak test,mechanical-ventilation-liberation,curated,27762595,2017,1
ARDS_POI:01900,ARDS_POI:01907,BENEFICIAL,0.75,HIGH,"Feasible, reproducible, accurate tool to detect diaphragmatic dysfunction in ICU patients",critical-illness,curated,27620292,2017,1
ARDS_POI:02656,ARDS_POI:02657,MECHANISM,0.75,HIGH,ALI can elevate PA pressure and RV afterload,acute-lung-injury,curated,20558628,2010,1
ARDS_POI:02926,ARDS_POI:02542,BENEFICIAL,0.75,MEDIUM,Greater oxygenation improvement in surfactant group during initial 24h,acute-respiratory-distress-syndrome,curated,15329426,2004,1
ARDS_POI:02927,ARDS_POI:02843,MECHANISM,0.75,MEDIUM,Proposed: Increased 92 G'ase reflects ECM turnover in acute lung injury,ards,curated,8756805,1996,1
ARDS_POI:01362,ARDS_POI:01895,HARMFUL,0.75,MEDIUM,RR 6.17 (4.81-7.97),surgery,curated,33009098,2020,1
ARDS_POI:02152,ARDS_POI:02155,BENEFICIAL,0.75,MEDIUM,PaCO2 significantly lower vs nasal mask,chronic-hypercapnic-respiratory-failure,curated,10890620,2000,1
ARDS_POI:02750,ARDS_POI:02946,BENEFICIAL,0.75,MEDIUM,MRC score <4 indicates ICUAP,critical-illness,curated,18511703,2008,1
ARDS_POI:02932,ARDS_POI:02726,MECHANISM,0.75,MEDIUM,"Decreased alveolar neutrophils, p=0.02",severe-sepsis-respiratory-dysfunction,curated,12119223,2002,1
ARDS_POI:02934,ARDS_POI:02946,BENEFICIAL,0.75,MEDIUM,Good diagnostic performance for ICUAP,critical-illness,curated,18511703,2008,1
ARDS_POI:01610,ARDS_POI:02424,BENEFICIAL,0.75,MEDIUM,Significantly lower intubation rate in helmet group (30% vs 50%),COVID-19|hypoxemic-respiratory-failure,curated,33764378,2021,1
ARDS_POI:02939,ARDS_POI:03054,MECHANISM,0.75,MEDIUM,Proposed: HFNO can support patients with ARDS-like physiology prior to intubation,high-flow-nasal-oxygen-therapy|acute-respiratory-distress-syndrome,curated,33915103,2021,1
ARDS_POI:01881,ARDS_POI:02263,MECHANISM,0.75,MEDIUM,Proposed: IMST mitigates MV-induced inspiratory muscle weakness,failure-to-wean-ventilation,curated,21385346,2011,1
ARDS_POI:02989,ARDS_POI:02096,BENEFICIAL,0.75,MEDIUM,17% vs 48% at day 3 (p=0.01),acute-lung-injury,curated,8275731,1994,1
ARDS_POI:02989,ARDS_POI:02097,BENEFICIAL,0.75,MEDIUM,0.37 vs 0.20 decrease (p<0.04),acute-lung-injury,curated,8275731,1994,1
ARDS_POI:02989,ARDS_POI:02098,BENEFICIAL,0.75,MEDIUM,Significant regression in NAC group (p=0.003),acute-lung-injury,curated,8275731,1994,1
ARDS_POI:02125,ARDS_POI:01895,BENEFICIAL,0.75,HIGH,"HR 0.57 (0.36-0.89), RR 0.71 (0.54-0.94)",septic-shock-ards,curated,16374152,2006,1
ARDS_POI:01219,ARDS_POI:03098,MECHANISM,0.75,MEDIUM,"Plasma IL-6 decreased more strongly, P=0.01",mechanical-ventilation|without-acute-lung-injury,curated,20055989,2010,1
ARDS_POI:01579,ARDS_POI:01580,BENEFICIAL,0.75,HIGH,"Good evidence from 2 SRs, 5 RCTs",noncardiothoracic-surgery,curated,16618957,2006,1
ARDS_POI:01061,ARDS_POI:01496,MECHANISM,0.75,MEDIUM,Presence/absence of lung sliding differentiates conditions,acute-respiratory-failure,curated,18403664,2008,1
ARDS_POI:01060,ARDS_POI:01496,MECHANISM,0.75,MEDIUM,A lines or B lines indicate different respiratory conditions,acute-respiratory-failure,curated,18403664,2008,1
ARDS_POI:03005,ARDS_POI:03003,MECHANISM,0.75,MEDIUM,Proposed: Balance of 92 G'ase and TIMP regulates lung remodeling in ARDS,ards,curated,8756805,1996,1
ARDS_POI:01675,ARDS_POI:02542,BENEFICIAL,0.75,MEDIUM,"Higher PaO2/FiO2SET ratio at 24h (287 vs 247, p=0.03)",postextubation,curated,25003980,2014,1
ARDS_POI:01552,ARDS_POI:02620,MECHANISM,0.75,MEDIUM,Proposed: NAVA averted risk of over-assistance compared to PSV,acute-respiratory-failure,curated,18629471,2008,1
ARDS_POI:01158,ARDS_POI:01889,BENEFICIAL,0.75,MEDIUM,"11.7 vs 14.6 days, p<0.05",hypercapnic-acute-respiratory-failure,curated,9872200,1998,1
ARDS_POI:01158,ARDS_POI:02043,BENEFICIAL,0.75,MEDIUM,Decreased from 29 to 17 breaths/min,acute-respiratory-failure-in-asthma,curated,8797425,1996,1
ARDS_POI:01158,ARDS_POI:01888,BENEFICIAL,0.75,MEDIUM,ARD -2 days (-3 to -1 days),acute-hypoxemic-respiratory-failure,curated,15599160,2004,1
ARDS_POI:01565,ARDS_POI:02845,BENEFICIAL,0.75,MEDIUM,Noninvasive pressure support ventilation improved physiological variables significantly faster,acute-respiratory-failure|cardiogenic-pulmonary-edema,curated,12958051,2003,1
ARDS_POI:02751,ARDS_POI:01973,BENEFICIAL,0.75,MEDIUM,NIV reduced mean daily ventilatory support duration,acute-on-chronic-respiratory-failure,curated,10390384,1999,1
ARDS_POI:02751,ARDS_POI:01974,HARMFUL,0.75,MEDIUM,"NIV increased total duration of ventilatory support related to weaning (3.46 vs 11.54 days, p<0.0001)",acute-on-chronic-respiratory-failure,curated,10390384,1999,1
ARDS_POI:01402,ARDS_POI:01807,MECHANISM,0.75,MEDIUM,Proposed: PLV with perflubron recruits and maintains alveolar patency,ARDS,curated,11897644,2002,1
ARDS_POI:02568,ARDS_POI:01018,MECHANISM,0.75,MEDIUM,PEEP set to lower inflection point aims to prevent overdistension,one-lung-ventilation,curated,7599810,1995,1
ARDS_POI:01063,ARDS_POI:01496,MECHANISM,0.75,MEDIUM,Pleural effusion indicates pulmonary embolism,acute-respiratory-failure,curated,18403664,2008,1
ARDS_POI:03061,ARDS_POI:03013,MECHANISM,0.75,MEDIUM,Proposed: Bioactive IL-1beta and TNF-alpha drive net proinflammatory state,status-asthmaticus,curated,9927362,1999,1
ARDS_POI:01564,ARDS_POI:01296,BENEFICIAL,0.75,MEDIUM,"12/232 (12%) vs 25/236 (25%), p=0.03",cardiac-surgery,curated,19017864,2009,1
ARDS_POI:02325,ARDS_POI:01958,BENEFICIAL,0.75,MEDIUM,Conditional recommendation for protocolized rehabilitation,mechanical-ventilation-liberation,curated,27762595,2017,1
ARDS_POI:03117,ARDS_POI:01895,NULL,0.75,HIGH,"RR 1.14 (0.92-1.42), p=0.21",sepsis-associated-ARDS,curated,24835849,2014,1
ARDS_POI:03120,ARDS_POI:03133,MECHANISM,0.75,MEDIUM,"Proposed: Septic shock causes hypovolemia, leading to SVC collapse during respiratory variation",septic-shock|mechanical-ventilation,curated,15375649,2004,1
ARDS_POI:02524,ARDS_POI:01895,BENEFICIAL,0.75,MEDIUM,"OR 0.44 (0.24-0.82), p=0.01",acute-lung-injury,curated,17944012,2007,1
ARDS_POI:01959,ARDS_POI:01958,BENEFICIAL,0.75,MEDIUM,Conditional recommendation for ventilator liberation protocol,mechanical-ventilation-liberation,curated,27762595,2017,1
ARDS_POI:02104,ARDS_POI:02636,BENEFICIAL,0.74,MEDIUM,"RR 0.45 (0.26-0.79), ARD -5.0%",community-acquired-pneumonia,curated,26258555,2015,1
ARDS_POI:02554,ARDS_POI:02980,MECHANISM,0.74,HIGH,OR 2.30 (95% CI 1.68-3.16),critical-illness,curated,12006450,2002,1
ARDS_POI:02750,ARDS_POI:02791,HARMFUL,0.74,MEDIUM,HR 3.01 (1.12-8.04) vs no weakness,ARDS-survivor,curated,28067712,2017,1
ARDS_POI:02791,ARDS_POI:02791,BENEFICIAL,0.74,HIGH,AUC 0.74 (95% CI 0.72-0.76),severe-acute-respiratory-failure|ECMO-treatment,curated,24693864,2014,1
ARDS_POI:01981,ARDS_POI:02753,NULL,0.73,HIGH,"75.9% vs 73.0%, p=0.43",mechanical-ventilation-weaning,curated,9927366,1999,1
ARDS_POI:02888,ARDS_POI:01895,TREND,0.73,MEDIUM,"OR 1.52 (0.30-5.94), P(OR>=1)=72.8%",critical-illness,curated,18434379,2008,1
ARDS_POI:02765,ARDS_POI:01457,ASSOCIATION,0.73,MEDIUM,11/15 (73%) ARDS sepsis had high EVLW,ards|severe-sepsis,curated,15774053,2005,1
ARDS_POI:02080,ARDS_POI:02081,NULL,0.73,HIGH,"No difference in CS-PFP-10 scores at 1, 3, 6 months",acute-respiratory-failure,curated,26651376,2016,1
ARDS_POI:02578,ARDS_POI:03083,MECHANISM,0.73,MEDIUM,Proposed: NMBAs decrease proinflammatory cytokine levels in ARDS,acute-respiratory-distress-syndrome,curated,16932229,2006,1
ARDS_POI:02841,ARDS_POI:03046,BENEFICIAL,0.72,MEDIUM,Decrease in PEEP (p=0.036) only in NMBA group,acute-respiratory-distress-syndrome,curated,14707568,2004,1
ARDS_POI:02561,ARDS_POI:01895,MECHANISM,0.72,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:02883,ARDS_POI:03072,BENEFICIAL,0.72,MEDIUM,"Cardiac output decreased from 8.4 ± 3.2 to 6.5 ± 1.8 L/min, p<0.01",febrile-critically-ill,curated,7812538,1995,1
ARDS_POI:01813,ARDS_POI:02101,MECHANISM,0.72,MEDIUM,Proposed: Earlier feeding initiation improves outcomes,critical-illness,curated,15078758,2004,1
ARDS_POI:02922,ARDS_POI:02791,BENEFICIAL,0.72,MEDIUM,"OR 0.46 (0.22-0.97), p=0.036",respiratory-failure,curated,9315812,1997,1
ARDS_POI:02925,ARDS_POI:02542,BENEFICIAL,0.72,MEDIUM,Significant improvements in PaO2/FiO2 and lower ventilation variables,ards,curated,10470743,1999,1
ARDS_POI:01457,ARDS_POI:02610,HARMFUL,0.72,MEDIUM,"80.6% vs 67.7%, p=0.04",sepsis-associated-ards,curated,27741949,2016,1
ARDS_POI:02554,ARDS_POI:01895,MECHANISM,0.72,HIGH,Independent risk factor,critical-illness,curated,12006450,2002,1
ARDS_POI:01715,ARDS_POI:01717,HARMFUL,0.72,HIGH,RR 1.50 (1.11-2.02),ALI|ARDS,curated,17383982,2007,1
ARDS_POI:02548,ARDS_POI:03082,BENEFICIAL,0.72,MEDIUM,Reduced cytokines and sRAGE vs midazolam,ARDS,curated,27611637,2017,1
